0.0,0.0
0.0,0.0
0.0,0.0
-12.339779999999992,118.78243662659992
0.0,0.0
-10.334350000000006,111.8602730774993
0.0,0.0
-9.549724999999993,106.43562586187547
0.0,0.0
-11.52879000000001,127.78895098589942
0.0,0.0
-10.482685000000004,106.84385665327466
0.0,0.0
-11.152310000000005,114.75345218889998
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-10.33377000000001,117.94291738709984
0.0,0.0
-9.516749999999996,109.70619956250037
0.0,0.0
-9.871760000000005,102.49524790239977
0.0,0.0
-9.442674999999996,99.55868440687514
0.0,0.0
-11.159190000000002,118.37598864389986
0.0,0.0
-11.46821999999999,119.66342183159992
0.0,0.0
-12.892295000000008,126.70720962047488
0.0,0.0
0.0,0.0
-10.389775,117.33214776187538
-8.261870000000004,83.47727565310026
-6.672364999999999,55.104029594275026
-6.7387299999999914,68.83679856209993
-6.864190000000004,50.28092949389989
-5.9820399999999845,62.50391478840014
-7.49743500000001,58.69178788327542
-5.599454999999987,58.59608759047469
-7.409695000000008,55.75626911947474
-5.741924999999987,55.46174223187493
-7.704965000000006,57.955777136275174
-6.145514999999986,65.8628109222751
-8.003405000000004,55.88791666847508
-5.331004999999989,52.18326670247508
-5.730604999999995,47.22409809647497
-5.994844999999992,54.961949913475294
-6.318889999999999,60.01253489290055
-5.6410499999999955,46.97565039750009
-5.84884499999999,63.138261653475396
-7.642860000000008,58.351196045399966
-5.695479999999987,60.22755951959991
-7.433340000000008,55.6016227943996
-6.136639999999988,65.7048963604004
-7.128355000000002,53.997650381474855
-5.227614999999985,52.40596332427521
-7.623785000000009,57.353311736275046
-5.466694999999992,62.36221263947523
-7.0825100000000045,51.48207724989978
-4.788429999999987,44.0249827100997
-6.895530000000006,53.412791219100065
-5.7526249999999814,54.69274904687506
-8.336250000000012,59.232893062499755
-11.283500000000005,121.87055762500025
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-6.5372449999999915,75.81387329747481
0.0,0.0
-11.25582,125.20288105259961
0.0,0.0
-9.102110000000005,101.77697094790034
0.0,0.0
-10.527180000000001,115.49548244759944
0.0,0.0
-10.577865,119.25988432927429
0.0,0.0
-6.6862499999999985,68.6821205625
0.0,0.0
0.0,0.0
-6.57601,67.11933800489993
0.0,0.0
-10.949440000000001,117.65298316139996
0.0,0.0
-9.88575000000001,115.3159029374995
