0.6529987067880957,0.21661146837600198,0.763229829726822,0.30634999036897415,0.6700013345007522,0.37230751669737605,0.37785644897635673,T
0.11262760351238499,0.41346480442434497,0.4717406211855275,0.36870079522569665,0.2810408475346984,0.3377695779775076,0.8921718362984858,F
0.5942444898172019,0.4472845055964897,0.3418931453642917,0.3333793824837772,0.29751766752201636,0.2226202479387268,0.6711817237643178,F
0.34992079316020586,0.16174522135791114,0.24329734892104893,0.6006890539847491,0.801443299103375,0.5060035380060603,0.24978106523174426,F
0.7099991491449282,0.49659866284850407,0.7705720235164717,0.2921450030194772,0.6485708948514678,0.3716214076385721,0.6059202158614135,T
0.6277965094392721,0.5350636276174476,0.9556471840616743,0.4512913122985789,0.06963162496406272,0.34611553074488477,0.017125149337962386,T
0.601349199484781,0.30179337150775165,0.7470361856459955,0.6639989354393849,0.23442865258026024,0.3703786606219903,0.43481743108435944,T
0.34051250728321736,0.6522672460947757,0.24921046512244138,0.4127648616579318,0.0944036108083226,0.4567462408533336,0.4408089206994711,F
0.2579349353499193,0.38463295750229753,0.25547685919859275,0.007452358858919816,0.8203050189153395,0.5303240402499517,0.15998982522312355,F
0.6183926557356976,0.9811271469488382,0.9447408114366025,0.357668210230663,0.2842623925643404,0.35146035814210275,0.8077790558569843,T
0.8140600987178889,0.8869675192859171,0.8901253342464142,0.7698079814598986,0.22690619135841195,0.7799734360494173,0.9826381249302147,F
0.6827787291140784,0.5237331989927452,0.7934911709710535,0.4100716610621886,0.0321171589936593,0.3547488424712728,0.4022175001920527,T
0.9747394751000661,0.7145544543359564,0.18535448623611606,0.034626178165048094,0.9874304274543726,0.17755441932086258,0.01803129105844281,F
0.456490368409727,0.4545647800961282,0.004279351397636022,0.49075247950979284,0.6523844045569684,0.5834465113967722,0.1274844992498686,F
0.7939420442576179,0.23906422701740537,0.6637660120581601,0.05949965654075218,0.5727247195357901,0.8612902368238583,0.455831074251726,F
0.8362701874345141,0.9546665635207096,0.09076100187377556,0.08130184385842743,0.921719118226636,0.16028727899847361,0.23777929045496327,F
0.6521816760228896,0.38158281469100364,0.7465753958735954,0.25062773189534615,0.671586743731797,0.36407549280540674,0.6959959457905875,T
0.7401281564976796,0.3147493229887113,0.9780951595159006,0.05769902399280713,0.4119942433460204,0.17560342714194144,0.7683920586324197,F
0.05571868220214504,0.5817687869647322,0.082016639257531,0.5071425651733622,0.32974103297036084,0.727716915362064,0.620361227562727,F
0.6023476596773351,0.11544231713572639,0.10976095471715563,0.21303973760999995,0.38621935419609943,0.739394620727178,0.23460157719695807,F
0.6687261827347283,0.788429818897649,0.7438677310506155,0.42251090590967666,0.33352863359732865,0.37912324239604156,0.51249225724579,T
