0.18763201110093342,0.010112271891654645,0.5695007227305942,0.3746797764959793,0.8176486895414615,0.6496960029080211,0.5070310253390294,F
0.23507729439820646,0.4640531025204576,0.9786929328507847,0.06578641383160322,0.5028984075061234,0.05315680015318047,0.7411099162139153,F
0.6018449501439211,0.907410744307209,0.9242154036747335,0.6338232397361145,0.6031613719930073,0.35566243613664195,0.714415850270624,T
0.7093542083752744,0.6945732714359685,0.529493484685868,0.9899889247006741,0.2990071859857837,0.34399764372622643,0.5202532146986094,F
0.718524565311245,0.21149703314009816,0.8152127786234693,0.5039958053662267,0.27336379236605635,0.36338876293734657,0.286540668715794,T
0.9175672465175475,0.45064387663714134,0.8499727706760389,0.9124653096680503,0.3161728359906649,0.3037429237371475,0.9705104196705885,F
0.71725970737809,0.6527385417234678,0.7310724018350718,0.7123039798066821,0.522024018420784,0.34511069665116134,0.17820920066733914,T
0.6626836998875061,0.7080190526131407,0.937937250050266,0.5948191184307956,0.40072367056753955,0.37832148236055385,0.19075660069136113,T
0.8001095899675511,0.5465063309370588,0.029917880800568786,0.09410575883274164,0.10905186343173734,0.665218094380897,0.2857125819907639,F
0.4164676036073701,0.18412865408287515,0.2467610132099357,0.3454534109414513,0.2388828251498073,0.017036838986275726,0.25877338046011455,F
0.2091474990960136,0.3155318840525895,0.20786174762657061,0.38243077398121383,0.6090876621815138,0.5191084702971723,0.34865271903450423,F
0.2281642621381279,0.7909916681667898,0.49530873730763914,0.12558304022313804,0.9697315813228196,0.35370813594233264,0.4368178365226131,F
0.2860443080806736,0.7720019300677955,0.5762524096033286,0.508965400950931,0.9998304356151909,0.9140780609703123,0.2991680382554678,F
0.7734537618626193,0.719298725684183,0.8606879623616546,0.008312037318938703,0.15839663814523186,0.5176413236215739,0.659280429929833,F
0.3152255511868821,0.9955322243803152,0.3813890585668085,0.3684204194839481,0.7681176434207504,0.35173760561263157,0.4663476669181823,F
0.6894403854943981,0.9350570449367982,0.16373108790860547,0.21023146739975296,0.9093003382462583,0.33748092788604755,0.8778458927488548,F
0.8711900079131008,0.7802177938509371,0.40786107306393615,0.019513134806477095,0.7781083608486626,0.09889762839033289,0.8257420385306417,F
0.04062115134397282,0.7673125812025927,0.9677219533097898,0.008765499074516403,0.33874612414010186,0.8909578738966761,0.037356465415414486,F
0.9641871642437307,0.1657492045046869,0.1477638036992045,0.24399194630616994,0.5906234267725352,0.6412936237506551,0.611365624075922,F
0.63444328667531,0.35159722551406425,0.8333204194681484,0.24445833290034724,0.9156679242726673,0.45365863218921454,0.7727610151359599,F
